Tam Zamanlı,Sağlık,Humanis,Humanis,Tıbbi Tanıtım Temsilcisi,3610730,"Adana, Afyon, Ankara, Antalya, Aydın, Balıkesir, Bolu, Bursa, Çanakkale, Çorum, Denizli, Diyarbakır, Edirne, Erzurum, Eskişehir, Gaziantep, Hatay, Isparta, Mersin, İstanbul(Avr.), İzmir, Kayseri, Kocaeli, Konya, Malatya, Mardin, Muğla, Ordu, Rize, Sakarya, Samsun, Sivas, Tekirdağ, Trabzon, Şanlıurfa, Van, Yozgat, Zonguldak, İstanbul(Asya)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Sağlık alanında fark yaratmak istiyorsan, burası senin için doğru yer! 2010 yılında “Ne Mutlu Bir Derde Derman Olana” anlayışıyla Pharmactive İlaç adıyla kurulduk; şimdi sağlık alanındaki bu anlamlı yolculuğumuza Humanis olarak devam ediyoruz. Biz burada; yüksek kalite standartlarında ilaç geliştirmeyi, üretmeyi ve en önemlisi herkes için ulaşılabilir olmayı hedefliyoruz.  Bu amaçlarımız doğrultusunda beraber yürümeye hazır mısın?  Cevabın evetse; Satış ve Pazarlama Bölümümüze bağlı saha kadrolarında görevlendirilmek üzere Tıbbi Tanıtım Temsilcileri arıyoruz. Bu pozisyonda neler yapacaksın?Sorumlu olduğun ürünlerin faydaları ve kullanım alanları hakkında hekim ve eczacıları bilgilendireceksin.Sorumlu olduğun ürünlerin satışını artıracak pazarlama faaliyetlerine destek olacaksın.Sahadaki gelişmeleri ve ihtiyaçları dinleyecek; aksiyonlar için harekete geçeceksin.Bu pozisyon için ne arıyoruz?Üniversitelerin minimum ön lisans veya lisans bölümlerinden mezun,Deneyimsiz veya ilaç sektöründe Tıbbi Tanıtım Temsilcisi pozisyonunda en fazla 2 yıla kadar deneyimli,B sınıfı sürücü belgesine sahip ve aktif araç kullanabilen,Seyahat engeli olmayan,Erkek adaylar için askerlik görevini tamamlamış veya 2026 yılına kadar tecilli veya bedelli askerlik kriterlerini sağlayan,Sana neler sunuyoruz?Rekabetçi maaş avantajı ve yan haklar,Gelişime yönelik eğitimler ve fırsatlar,Dinamik ve genç bir çalışma ortamı,Sen de bu takımın bir parçası olmak ve sağlık alanında fark yaratmak istiyorsan, hemen başvur!","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Basım - Yayın,İPA GRUP BAS. YAY. DAY. TÜK. MALL. PAZ. İNŞ. EML. OTO ve TİC. A.Ş,İPA GRUP BAS. YAY. DAY. TÜK. MALL. PAZ. İNŞ. EML. OTO ve TİC. A.Ş,Satış Temsilcisi,3581473,Ankara(Çankaya),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Türkiye’nin 81 ilinde Uluslararası alanda 36 Ülkede faaliyet gösteren firmamızın Ankara Bölge Müdürlüğü deTanıtım ve Satış organizasyonu bünyesinde görev alacak Sunum ,Tanıtım, Satış alanında kendisi geliştirmek isteyenYETİŞTİRİLMEK üzere Bay-Bayan personeller alınacaktır. Aranan Şartlar: En az lise mezunu Askerliğini tamamlamış Ankara’da en az bir yıldır ikamet etmiş olmak Kazanç : Maaş destek yüksek prim (Ürün başına 4000TL) Örnek: Başarılı çalışanlarımızın aylık ortalama gelir oranı 40-50 Bin TL arasıdır. Kariyer : Performans ve tecrübeye göre kariyer basamağı sırasıyla Grup liderliği, Ofis müdürlüğü ve Bölge müdürlüğüne ulaşma imkanı Süreç içerisinde kariyer planlaması, tüm çalışmalar ve bütün imkanlar açıktır. Promosyon ve Ödüller 4 aylık periyotlarda belirlenen kriterleri yakalayan çalışanlarımıza Türkiye’nin en gözde 5 yıldızlı otellerinde unutulmaz tatilYılda 2 defa yurt dışı gezileri Motivasyon amaçlı sosyal aktiviteler Performansa dayalı haftalık yemek organizasyonuŞirket Çalışanlarının kazanımları Etkili iletişim seminerleri Mülakat ve analiz teknikleri seminerleri Analitik düşünme ve analiz seminerleri Diksiyon ve hitabet seminerleri İşletmecilik seminerleri Portföy yönetimi ve oluşturma seminerleri Ticari hayat trendlerinin okuma ve yorumlama seminerleri Risk analizi ve yönetimi Etkili tahsilat seminerleri.","
                11 gün önce
                 güncellendi
               "
Full-Time,,NOVE GRUP SAĞLIK TURİZM ORGANİZASYON SANAYİ TİCARET LİMİTED ŞİRKETİ - ESTENOVE,NOVE GRUP SAĞLIK TURİZM ORGANİZASYON SANAYİ TİCARET LİMİTED ŞİRKETİ - ESTENOVE,Uluslararası Satış Uzmanı,3621257,İstanbul(Avr.)(Şişli),active,Detail-Aday,"QUALIFICATIONS AND JOB DESCRIPTION EsteNove is a leading provider of Health Tourism Services, specializing in offering top-quality medical care to international patients from all around the world. As we expand our business, we are looking for talented and enthusiastic sales specialists to join our team in Istanbul, with the following requirements Qualifications: Bachelor's or Master’s degree (healthcare related field is an advantage but not a must)Fluent English, an additional language is a big assetStrong communication and interpersonal skillsPreferably experienced in medical tourism sales (candidates with no prior sales experience are also considered)Open to feedback and personal developmentPassionate, enthusiastic and accepts sales as a lifestyleAbility to multitask and solve problems under pressure Job Description: Contact international patients to understand their requirements and needsConvert these patients’ inquiries into sales via building a trust based relationshipConduct effective sales calls and follow up sales process on CRM softwarePresenting healthcare packages to patients, along with price quotationsIn coordination with doctors, preparing a treatment plan customized for each patientEnsuring our patients receive high quality care through their medical journey, from initial consultation to aftercare What we offer: Salary plus incentive based compensationAn exciting, dynamic and enjoyable work environment that promotes teamwork and collaborationAttractive trainings and coaching sessions for personal development Novegroup: Nove Group is a medical clinic that mainly focuses on hair transplantation, dental, and aesthetic operations. While our clinic operates its services in Istanbul, our patients mainly consist of people who demand high-quality services ranging from European countries to the USA.","
                13 gün önce
                 güncellendi
               "
Serbest,"Gayrimenkul, Emlak İşleri",keyma gayrimenkul müh.san.ve tic.ltd.şti,keyma gayrimenkul müh.san.ve tic.ltd.şti,Gayrimenkul Danışmanı,3619067,"Adana, Ankara, Antalya, Aydın, Balıkesir, Bolu, Bursa, Çanakkale, Denizli, Diyarbakır(Merkez), Edirne, Eskişehir, Gaziantep, Mersin, İstanbul(Avr.), İzmir, Kayseri, Kocaeli, Konya, Malatya, Manisa, Muğla, Rize, Samsun, Tekirdağ(Çorlu), Trabzon, Şanlıurfa, Yalova, İstanbul(Asya)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI         Gayrimenkul pazarlama sektöründe Gayrimenkul Danışmanı olmak isteyen, girişimci vizyona ve ruha sahip, iletişim becerileri yüksek, KEYMA eğitimleri ile kendini geliştirmeye açık, çalışma disiplinine sahip, KEYMA kurumsal kimliğimizi temsil edebilecek, uzaktan çalışabilecek   girişimci GAYRİMENKUL DANIŞMANI adayları arıyoruz.  -    Gayrimenkul sektörüne ilgi duyan ve bu sektörde kariyer yapmak isteyen,-    Girişimci, kendi işinin sahibi olma vizyonuna sahip veya ilgisi olan,-     Başarı Odaklı,Hırslı-     Analitik Düşünebilen-     Diksiyonu Düzgün Prezentabl, Dinamik-Tercihen Gayrimenkül pazarlamada tecrübeli - -    Sabit maaş beklentisi olmayan, yüksek oranlı gelir paylaşımı üzerinden kazanç elde etmek icin performansına ve kendine güvenen,-   Zaman yönetimi ve çalışma planlamasını kendi yapabilecek kabiliyet ve iradeye sahip, mesai kavramı olmadan sorumluluk bilinciyle çalışıp zamanını kendi çalışma saatlerini planlayabilecek öz disipline sahip.İşin tanımı:            Zamanla  Satılık -kiralık portföy oluşturmak ve oluşturulmuş portföyleri yönetmek ,sonuçlandırmak.      Portföye alınan gayrimenküllerin pazarlama ve satış faaliyetlerini planlamak ve yürütmek,      Satış sürecinde taraflar arası müzakereleri şeffaf ve adil şekilde yürütmek.                     Tüm Türkiye genelinde, portföy oluştarabileceğine inanan güleryüzlü ve özgüvenli takım çalışmasına     uygun takım arkadaşları arkadaşları arıyoruz.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,İnsan Kaynakları Danışmanlığı,Mavi Yaka İnsan Kaynakları,Mavi Yaka İnsan Kaynakları,Üretim Operatörü,3616225,"Kocaeli(Gebze), İstanbul(Asya)(Kartal, Maltepe, Pendik, Sultanbeyli, Tuzla, Ümraniye, Çekmeköy, Ataşehir, Sancaktepe)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI DANIŞMANLIĞINI YAPMAKTA OLDUĞUMUZ,MOBİLYA SEKTÖRÜNDE YÜZEY KAPLAMA MALZEMELERİ ÜRETİMİ YAPAN, SEKTÖRÜNÜN LİDERİ OLAN MÜŞTERİMİZİN, DUDULLU ORG. SAN. BÖLGESİ'NDE YER ALAN FABRİKASI İÇİNMobilya ve ahşap panel endüstrileri için Kenar Bandı ve Emprenye Kağıt üretim sürecine destek verecek,Üretim, imalat, fabrika ve/veya lojistik-depo deneyimi olan,İstanbul Anadolu yakasında ikamet eden (Gebze dahil servis mevcuttur),07:00 – 15:00 / 15:00 – 23:00 / 23:00 – 07:00 vardiyalı çalışma saatlerine uyum sağlayabilecek,Erkek adaylar için askerlik hizmetini tamamlamış,""ÜRETİM OPERATÖRLERİ"" aranmaktadır.Not: Servis + Yemek + SGK + Bayram Parası + Yakacak Parası + Yılda 3 Tam Maaş İkramiyesi mevcuttur.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",EKSİM YATIRIM HOLDİNG A.Ş.,EKSİM YATIRIM HOLDİNG A.Ş.,Hammadde Kontrol Elemanı,3498551,Tekirdağ(Muratlı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMITemelleri 1986 yılında atılan Eksim Yatırım Holding faaliyet gösterdiği yenilenebilir enerji üretimi, elektrik dağıtımı ve perakende hizmetleri, gıda üretimi, inşaat ve gayrimenkul alanlarındaki yatırımlarıyla ülkemizin önde gelen holdingleri arasında yer alıyor. Enerji üretiminde tamamı yenilenebilir kaynaklara dayanan 626 MW’lık kurulu gücü ile Eksim, dağıtımını yaptığı yıllık 23 milyar kilovatsaat elektrikle birlikte 6 milyon insanımızın elektrik ihtiyacını karşılıyor. Eksim’in yirmiden fazla iştirakinde, 8 bini aşkın kişi çalışıyor.Eksim Holding A.Ş. bünyesinde faaliyet gösteren Tekirdağ Eksun (Sinangil Un) Fabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip “Hammadde Muhafaza Görevlisi” arıyoruz. Genel NiteliklerEn az Orta Okul mezunu,Vardiyalı çalışmaya uygun,Takım çalışmasına uyumlu,Planlı ve sorumluluk sahibi,Yazılı ve sözlü iletişim becerileri güçlü,İlgili pozisyonda deneyim sahibi ya da yetiştirilmeye açık ,Toza alerjisi olmayan,Yükseklik korkusu olmayan,Herhangi fiziksel engeli bulunmayan, Takım arkadaşı aramaktayız.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Danışmanlık, İnsan Kaynakları Danışmanlığı",GI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş.,GI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş.,Üretim Elemanı,3601288,Bursa,active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Gi Group işgücü piyasasının gelişimi için hizmet veren, dünyanın önde gelen şirketlerinden biridir. Hizmet verdiği lokasyonlar da, dönemsel ve sürekli iş ilişkileri, seçme ve yerleştirme, İK danışmanlığı ve eğitim ve birçok ilgili tamamlayıcı alanlarda faaliyet göstermektedir. Gi Group ofisleri ve stratejik iş ortakları dahilinde Avrupa, Afrika, Asya ve Amerika genelinde 58 ülkede faaliyet göstermektedir.Danışmanlığını yapmakta olduğumuz firmamıza "" Yetiştirilmek Üzere Üretim Elemanı "" personel arayışımız bulunmaktadır.İlköğretim, lise ve üniversite mezunu,Üç vardiya sisteminde,Mesai problemi olmayan,Ekip çalışmasına ayak uydurabilecekDikkatli ve disiplinli bir şekilde (08.00-16.00, 16.00- 00.00, 00.00-08.00) saatlerinde çalışabilecek adayların başvuru yapmalarını rica ederiz.GI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş. Türkiye İş Kurumu'nun 29.12.2020 tarihli 7511096 No'lu lisans sahibi özel istihdam bürosudur.”","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Tekstil, Perakende",Yargıcı Konfeksiyon A.Ş.,Yargıcı Konfeksiyon A.Ş.,Mağaza Müdürü,3576974,Bursa,active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Genel NiteliklerTercihen üniversite mezunu, Mağazacılık/Perakende sektöründe en az 3 yıl yöneticilik deneyimi olan, Dış görünümü ve kişisel imajına özen gösteren, Erkek adaylar için askerlik hizmetini tamamlamış. İş TanımıMağazanın karlı ve örnek bir operasyon olarak devam etmesini sağlamak, Gerekli raporlamaların zamanında ve doğru olarak yapılmasını sağlamak, Ürün sayımını ve stok kontrollerini gerçekleştirmek, Mağaza personelinin işe alımını, oryantasyonunu ve gelişimini sağlamak, Mağaza içi müşteri portföyünü geliştirmek, Müşteri şikayet / öneri sürecini yönetmek.   ","
                Bugün
                 yayınlandı
               "
Tam Zamanlı,"Bilişim, Enerji, Enerji Üretim ve Dağıtım, Yenilenebilir Enerji",Minas Enerji ve Teknoloji Çözümleri A.Ş.,Minas Enerji ve Teknoloji Çözümleri A.Ş.,Operasyon Uzmanı,3632737,İstanbul(Avr.)(Sarıyer),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLERÜniversitelerin Mühendislik, İşletme, Ekonometri, İktisat, İşletme, Matematik veya İstatistik bölümlerinde mezunSAYAX, VOLT, SMAYD, VTC vb. Enerji Yönetim Sistemi yazılımlarını kullanabilenExcel başta olmak üzere MS Office programlarına hakimRaporlama, analiz ve analitik düşünme becerileri yüksek, detaylara hakim, sonuç odaklı çalışabilenAnalitik ve sayısal analiz yönü güçlü, istatistiksel veri oluşturma ve raporlama yetkinliklerine sahipMüşteri ve hizmet odaklı çalışma yetkinliğine sahipEtkin zaman yönetimi ile yoğun çalışma temposuna ayak uydurabilenPlanlama, organizasyon yetkinliklerine sahip,Kurumsal temsiliyete sahip, etkili iletişim konusunda yetkinIstanbul/Maslak bölgesi civarında ikamet edenİŞ TANIMITalep tahmini / Portföy tüketim tahminlerinin periyodik olarak gerçekleştirilmesi ve gerçekleşen tüketimlerin OSOS ile günlük takibiFiyatlama araçlarının hazırlanması, takibi ve güncel piyasa koşullarına güncellenmesiFaturalama işlemlerinin doğru bir şekilde gerçekleştirilmesiAylık EPİAŞ ve SKF uzlaştırma kontrollerinin gerçekleştirilmesiElektrik satış müşteri hizmetleri kapsamında yapılan abonelik, alacak, tahsilat, nakil vb. süreçlerin kaliteli ve kesintisiz yürütülmesiSatış faaliyetlerine destek vermekPortföydeki müşteriler ile ilgili belgelerin sistem dahilinde arşivlenmesi ve kontrollerini gerçekleştirmekSerbest tüketicilerle satış sonrası sözleşmelerin mevzuat ve şirket içi iş süreçlerine uygunluğuna göre süreci takip etmekMüşteri destek sürecinde müşteri talep ve şikayetlerinin yönetilmesi ve raporlanması gerçekleştirmekElektrik faturalarının ve elektrik aboneliği güvence bedeli tahsilat, teminat, DBS süreçlerini takip etmek","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Madencilik - Metalurji, Mermer Sanayi",AZ STONE GRUP DOĞAL TAŞ MOBİLYA VE AKSESUARLARI GIDA DIŞ TİCARET ANONİM ŞİRKETİ,AZ STONE GRUP DOĞAL TAŞ MOBİLYA VE AKSESUARLARI GIDA DIŞ TİCARET ANONİM ŞİRKETİ,Genel Muhasebe Uzmanı,3384506,İstanbul(Asya)(Kadıköy),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Üniversitelerin İktisadi ve İdari Bilimler Fakültesinden mezun,Erkek adaylar için tercihen askerlik hizmetini tamamlamış,Muhasebe ve Finans alanında en az 3 yıl tecrübesi olan,Genel Muhasebe, Tek düzen Hesap planı, vergi mevzuatı(Gelir vergisi, Kurumlar)Ticaret Hukuku, Borçlar Kanunu, ticaret sicil konularına hakim, Maliyet Muhasebesi konusunda deneyimli, ( tercihen ithalat-ihracat tecrübesi olan)Teşvik mevzuatına hakim, Finansal İşlemlerde(Banka-Kredi-Leasing) tecrübeli,Tercihen SMMM ruhsatına sahipParaşüt ve/veya Logo Tiger Muhasebe programını kullanabilen,MS Office programlarını çok iyi seviyede kullanabilen,Raporlama yapabilecek,Sürücü belgesi olup aktif araç kullanabilen,Analitik düşünce yapısına sahip, inisiyatif kullanabilen, takipçi ve çözüm odaklı,Seyahat engeli bulunmayan, İthalat evraklarının takibi","
                1 gün önce
                 yayınlandı
               "
Tam Zamanlı,Tarım / Ziraat,FERTSA TARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,FERTSA TARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Ziraat Mühendisi,2956364,"Adana, Antalya, Balıkesir, Bursa, Çanakkale, Edirne, Eskişehir, Mersin, İzmir, Manisa, Muğla, Tekirdağ",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI ARANAN NİTELİKLER·         Üniversitelerin Ziraat Mühendisliği ;  Bitki Besleme, Bitki Koruma, Bahçe Bitkileri, Tarla Bitkileri vb. bölümlerinin birinden mezun·         Gübre ve gübreleme, bitki besleme, bitki koruma konularına hâkim·         Gübre satışı konusunda deneyimli tercihen müşteri portföyü olan·         Aktif saha ortamında çalışabilecek·         Sürücü belgesine sahip, aktif araç kullanabilen ve seyahat engeli olmayan·         Erkek adaylar için askerlik hizmetini tamamlamışTürkiye geneli Satış ve Pazarlama için teknik mühendis olarak çalışacak ekip arkadaşları aramaktayızİŞ TANIMI·         Şirket politikaları ve gübre satış hedefleri doğrultusunda; sorumlu olduğu bölgede (Yaşadığı İl çevresinde), haftalık program çerçevesinde çiftçi, sera veya bayi vb. ziyaretleri yaparak, şirket portföyündeki gübre ürünlerinin aktif satışını, takibini ve teknik desteğini yapmak.·         Sorumluluğundaki bölgedeki gübre satış hacminin arttırılması. Firmaya yeni bayi-distribütör kazandırmaya yönelik çalışmalar yapmak.·         Bölgesindeki satış hedeflerinin hazırlanmasını, güncellenmesini ve gerçekleştirilmesini sağlamak,                                   ·         Satış sonrası takip yaparak müşteri memnuniyeti ve devamlılığı sağlamak, referanslarla yeni müşteri kazanmak                                   ·         Satış stratejileri geliştirmek ve eylem planlarını oluşturmak, bölge bazlı hedefleri belirlemek, takibini yapmak ve hedefler doğrultusunda çalışmalarda bulunmak·         Satış sonrası süreçlerin şirket kriterleri doğrultusunda yönetimini gerçekleştirmek, iş sonuçları ve pazar analizleri doğrultusunda gerekli aksiyonları planlamak ve gerçekleştirmek·         Satış yapılan mevcut müşteri portföyünü korumak ve yenilerinin eklenmesi için çalışmalarda bulunmak·         Her yıl firmamızın katıldığı tarla günleri, fuar ve organizasyonlarda firmamızı ekip arkadaşlarımızla birlikte temsil etmek.·         Saha verim sonuçlarını toplayıp, raporlama yapmak ·         Yöneticisi tarafından belirlenen yıllık satış hedeflerini gerçekleştirmek,·         Haftalık ve Aylık seyahat planlamak, bu seyahatleri bağlı olduğu yöneticisine raporlamak,·         Sektörle ilgili faaliyetleri takip etmek ve yöneticisine raporlamak.","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,Sigortacılık,Bölge Sigorta,Bölge Sigorta,Finansal Güvence Danışmanı,3332165,"İzmir, Muğla",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMIİş AçıklamasıTürkiye'nin önde gelen köklü emeklilik ve sigorta şirketlerinin çözüm ortaklarından birisi olan BÖLGE SİGORTA bünyesinde FİNANSAL GÜVENCE DANIŞMANI olarak görev alacak geleceğin yönetici adaylarını arıyoruz.İŞİN TANIMI:Bireysel emeklilik ve diğer sigortacılık ürünlerinin satışında deneyimli ya da deneyimsiz;Sabit gelir, yüksek prim ve tüm sosyal imkanlar dahilinde çalışacak,Referans sistemiyle hedef kişilere ulaşacak , randevu aldığı kişileri ziyaret edecek, müşterilerine finansal ve risk analizlerini yaparak onlara en uygun ürünü sunabilecek , ürünün satışını gerçekleştirecek ve satış sonrası hizmetini verebilecekİstenen Yetenek ve UzmanlıklarÜniversitelerin 4 yıllık lisans bölümlerinden mezun ya da 2 yıllık Meslek Yüksek Okullarının Sigortacılık, Bankacılık, Borsa ve Finans, İşletme, Maliye, Menkul Kıymetler ve Sermaye Piyasası, Muhasebe, Para ve Sermaye Yönetimi bölümlerinden mezun,Yüksek motivasyonla, hedef odaklı çalışabilen,Performansa dayalı sınırsız kazanç potansiyelinden heyecan duyan,Sahada satış yapmak konusunda istekli ve rekabetçi,Enerjisi, özgüveni ve fiziksel görünümü ile Firmamızı temsil edebilecek,Çalışma disiplini ile fark yaratacak,İletişimi güçlü, diksiyonu düzgün, ikna kabiliyetine güvenen,Sonuç odaklıTakım çalışmasına yatkın,Erkek adaylar için askerlik hizmetini tamamlamış veya en az 2 yıl tecilli adaylar..","
                Bugün
                 güncellendi
               "
Full-Time,undefined,Korozo Ambalaj San. ve Tic. A.Ş.,Korozo Ambalaj San. ve Tic. A.Ş.,Satış Operasyon Yöneticisi,3586012,İstanbul(Avr.),active,Detail-Aday,"QUALIFICATIONS AND JOB DESCRIPTION KOROZO was established in 1973 and has grown to become one of Turkey’s leading industrial powers, exporting flexible packaging and film products to around 88 countries worldwide.Operating nine factories based in Turkey’s industrial heartlands, continuing expansion over decades has enabled us to become a global brand with a production, sales and distribution offices in the UK, Germany, France and Russia.KOROZO has one of the largest manufacturing facilities in the Middle East and Europe with a production capacity exceeding 135.000 tons, a turnover of almost 354 million euros and employing around 2300 staff including regional offices.Join us on the way to the top and share your experiences.Learn with Korozo Academy!Live the Values!We are looking for a Sales Operations Executive for our Nonfood Flexibles Business Unit; Requirements:BS in Foreign Language, Business Administration or related fields,Experienced in sales operation processes in manufacturing companies (preferably in the packaging industry),Advanced level of English & French both written and spoken,Proficient in using MS Office programs and preferably in SAP,Strong communication skills, customer-oriented, Planning and coordination skills, Team player, No military service restriction for male candidates.  Job Description:Entering the orders created on the basis of domestic and foreign customers into the system,Working in coordination with Planning, Production, Innovation and Logistic departments; Monitoring all processes from the production stage to the delivery of the orders to the customer,Monitoring invoice payments, credit maturity analysis, keeping track of stocks,Execution of pre-sales and post-sales operational processes.Preparation and submission of price offers Following up on customer complaints   Korozo Group implements a #Hybrid Work Model Office locations are Maslak & Esenyurt.“İşbu ilan kapsamında yapacağınız başvurular aracılığıyla toplanacak kişisel verileriniz veri sorumlusu Korozo tarafından 6698 s. KVKK ve ilgili mevzuat kapsamında iş başvuru süreçlerinin yürütülmesi amacıyla otomatik yollarla işlenecektir. Detaylı bilgi için lütfen Korozo web sitesinden Aydınlatma Metnini inceleyiniz.”","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,"Çağrı Merkezi Hizmetleri, Danışmanlık",M Plus ,M Plus ,Çağrı Merkezi Müşteri Temsilcisi,3635291,Şanlıurfa,active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Hedef Başarmaksa Doğru Yerdesiniz...M Plus Türkiye Hakkında:Türkiye’nin en büyük bağımsız dış kaynak sağlayıcılarından biri olan M Plus Türkiye, 2000 yılında İstanbul’da kuruldu. Ocak 2020’de, Türkiye ve Avrupa’daki 15 lokasyonuyla, 58 ülkeden 260 markaya 12.500 çalışanı ile 32 dilde hizmet veren, BPO, Teknoloji ve Danışmanlık şirketler grubu M+ Group’un en büyük üyesi olarak yerini aldı. M+ Group’un M Plus Türkiye kadrosunda yaklaşık 8.000 kişi görev yapıyor.M Plus Türkiye, Ar-Ge merkezinde en son teknolojilerle geliştirdiği CRM ve Yapay Zeka tabanlı Robotik süreç otomasyonu uygulamaları ile müşterilerinin ihtiyaçlarına özel çözümlerini, 7/24 kesintisiz teknik destek hizmeti ile birlikte sunuyor. Müşteri hizmetleri, müşteri deneyimi, tahsilat yönetimi, sosyal medya ve backoffice yönetimi konularındaki başarılı projeleriyle M Plus Türkiye, yeni nesil müşteri yönetimi ve müşteri memnuniyeti anlayışıyla sektöre yön vermeye devam ediyor.Genel Nitelikler;İngilizce ileri seviye,En lise mezunu,Şirket içi çalışmaya uygun,Akıcı ve düzgün bir diksiyona sahip,Müşteri ve hizmet odaklı çalışma yetkinliğine sahip,Ekip çalışmasına istekli,Esnek çalışma saatlerine uyum sağlayabilecek,İkna kabiliyetine güvenen,Sorumluluk ve inisiyatif sahibi,İnsan ilişkilerinde başarılı,Bilgisayar kullanabilen,Erkek adaylar için askerlik hizmetini tamamlamış veya 2 yıl tecilli.""Çalışma Homeoffice""Görev TanımıGelen ve Giden çağrılara operasyonel hedefler doğrultusunda, belirlenmiş konuşma kalitesi standartları uygun olarak doğru cevap vermek, satışını sağlamak,Müşteri ile ilk kontakta çözülemeyen problemleri ilgili birimlere iletmek,Ürüne yönelik her türlü bilgiye detaylı sahip olmak ve müşteri ihtiyacına göre ürünü sunmak için bilgilerini sürekli güncel tutmak, bunun içinde gerekli kaynakları kullanmak (web sitesi, eğitim dökümanları vb. etkin kullanmak),Ürün ve ekran eğitimlerine katılarak müşterilere doğru bilgi aktarmak,Problemi veya talepleri çözülmüs olan müsterilere geri dönüs gerekiyorsa en kısa sürede arayıp,bilgilendirme yapmak/ işlemini takip etmek ve sonuçlandırmak,Çalısma gün, saatlerine ve mola, yemek düzenine uyum göstermek,Takım Lideri ve üst yöneticilerinden gelen geribildirimleri dikkate alarak aksiyon almak,Projeye özel KPI hedeflerine ulaşmak için gerekli performansı göstermek,Projede kullanılan programlara hakim olmak ve doğru kullanmak.","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,Boya Sanayi,ERLER BOYA SAN.VE TİC.PAZ.LTD.ŞTİ.,ERLER BOYA SAN.VE TİC.PAZ.LTD.ŞTİ.,Satış Uzmanı,3624187,"Adana, Ankara, Antalya, Bursa, Diyarbakır, İzmir, Kocaeli, Samsun",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLERBoya sektöründe tecrübesi olan,Analitik düşünme becerisi gelişmiş,Prezantabl, dışa dönük ve aktif şekilde çalışabilen,Güçlü iletişim becerilerine sahip, takım çalışmasına yatkın ve insan ilişkilerinde başarılı,Sonuç odaklı olma, iş takibi ve planlama yapabilme, güvenilir iş ilişkileri kurabilme, satış ekibinin başarısına katkıda bulunabilme becerileri gelişmiş,Seyahat engeli olmayan,Aktif araç kullanabilen,İŞ TANIMIKullanıcılar ve bayiler ile iyi ilişkiler kurmak,Rakip faaliyetleri izlemek, değerlendirmek ve aksiyon almak,Satış gerçekleştirmek için gerekli aksiyonları almak,","
                1 gün önce
                 güncellendi
               "
